Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,ANN,AON,APA,APC,APD,APH,APOL,ARG,ARNA,ARO,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY
2010-07-29,26.9649202596,10.3762944837,33.9416817094,,27.0437544798,42.3988639228,46.739657637,208.331030328,37.5518412736,28.7,25.7531476449,23.9160861416,35.6629917143,29.24,,20.1974924693,9.52416373604,28.4313286082,9.50379363452,25.6974994894,43.7797794419,39.86,31.7382914168,18.3877209964,33.4256717353,38.35,25.0002214849,25.9303960712,26.95,10.4954306719,7.78,48.6963413028,37.8649853838,42.5343571779,116.86,24.33,32.8198214727,17.16,34.3100844689,92.9652217696,48.1755499778,62.9185431871,21.7001236611,47.07,59.6816586141,6.98,28.34,43.4912442163,10.9829316885,88.4378255988,26.6277624318,31.212273739,41.2593107534,208.77,58.7922281232,13.6488922414,38.6982577578,37.33
2010-07-30,26.754181984,10.5175326119,33.8285909874,,27.9676094465,42.4854275486,46.8367194143,219.349427043,37.9249678493,28.72,25.727169352,24.2349672902,35.6198370777,29.54,,19.8608675948,9.40950686923,28.3368200367,9.47621976517,26.0340254921,43.2435210993,40.5,31.3310770029,18.5170905156,33.5245642552,38.36,24.9913718489,26.0337044221,27.18,10.3723686707,7.49,49.754759064,37.3452008008,43.1976427829,117.89,24.43,33.2884185942,17.54,35.2842173612,93.1406278484,47.4136143525,62.8233300938,21.7098155431,46.13,59.6816586141,7.95,28.43,43.9062370046,11.076165404,88.8606089701,27.384282937,30.9104976116,41.3333849199,211.57,59.5968822421,13.6586206036,38.7602458137,37.88
2010-08-02,27.6067140988,11.0259898733,34.4334948495,,28.5368534159,43.1346547422,46.995547777,229.904865913,38.5851148679,29.6,26.0562277281,25.0853170196,36.2067401359,30.74,,20.2836058093,9.70761472293,28.5652157512,9.88982780536,26.641641886,44.8259227659,41.09,32.6097302625,19.3364308039,34.3876262473,37.2,25.5135003684,26.2215377873,27.97,10.5569616725,7.65,50.0649849595,38.4200095995,43.6180350677,120.07,24.64,35.0006003844,17.99,35.7150838329,95.9568698915,51.3776085549,64.9093624102,22.1507961713,47.14,60.0564400513,7.17,28.57,45.5293199101,11.1414290049,90.3826291066,28.0000554412,31.8416925188,41.6574593984,211.85,60.9525495077,14.0477550937,39.6457894695,39.12
2010-08-03,26.6679708713,10.8847517451,34.4440149167,,27.9769413149,43.2818129061,47.0484905646,231.849288862,38.2693923808,29.12,25.8657202472,25.2358997842,36.2585256999,30.49,,20.4401755183,9.25663104682,28.5494643226,9.60489782212,26.5949021634,43.7885705623,40.86,32.24323729,18.8362019963,34.0999389166,38.51,25.2657105626,26.0430960903,28.29,10.3899489566,7.51,49.9189963028,37.7240268528,43.4031678999,122.42,23.71,34.3517736007,17.12,35.4059839728,95.5183546945,51.2522267431,65.5066081772,21.9181910048,44.81,59.6633765928,7.29,27.36,44.312007731,10.7498473997,88.978988314,27.6569821889,31.5226720413,41.2963478366,206.83,60.8213559013,13.9504714712,39.3358491899,38.33
2010-08-04,27.0990264349,10.8753358699,34.5820907983,,28.3315523122,43.4376274326,47.8691037721,237.034416728,38.594682216,29.7,26.1861191924,25.3421935004,36.3707277551,30.86,,20.4793179456,9.65410818508,28.3446957509,9.68761943016,27.052951445,44.8786694881,41.33,32.5934416859,18.7585802847,33.4256717353,39.03,25.3188083781,26.2121461191,28.755,10.4338996713,7.52,50.8770468624,38.2438114358,43.8515863371,127.58,24.53,34.9645544519,17.33,35.3404173358,95.2649903584,53.4512308262,66.3894932239,22.1217205255,44.76,59.983311966,7.29,27.44,44.1275664917,11.0109018031,86.729780779,27.683372439,31.5226720413,40.8426435667,205.76,60.9350570268,13.8045460374,39.8583199469,39.05
2010-08-05,27.2618696479,10.9319782443,34.4137697236,,28.3128885755,43.264500181,47.4190900777,240.367713214,38.2406903365,29.44,26.1774597614,26.7948742883,36.1894782813,30.3,,21.1682246655,9.81462779861,28.6754757514,9.80710619732,27.501652782,45.0808652566,41.36,32.4957102266,18.551589054,33.8122515859,38.99,26.026779252,26.0055294173,28.645,10.3811588136,7.5,50.4755780565,38.3942034771,43.8702704387,127.83,24.55,35.6223927187,16.89,35.6120505462,95.0603499331,54.8979440387,66.701099711,21.9230369457,42.83,60.1935552112,7.05,25.88,43.9431252525,10.9549615738,86.611401435,27.3227056866,31.4105837655,40.0185684641,205.85,60.4598955713,13.6391638791,39.8671753834,38.81
2010-08-06,27.5205029861,10.94141864,34.2021848727,,28.219569892,43.7752255732,47.2602617149,243.978784406,38.5277107793,29.23,26.1255031757,26.7328696205,35.8787648975,28.77,,21.2934804327,9.52416373604,28.6676000371,9.78872361776,28.1092691759,44.614935877,41.22,33.3345719192,18.3790963617,33.8122515859,39.9,25.6462449073,26.0055294173,28.36,10.4075292424,7.45,51.0412841012,37.9961068973,43.6740873724,128.32,24.43,35.1447841141,16.52,35.7806504698,93.5011847881,53.7019944497,65.9740179078,21.8067343625,42.49,60.3123883498,7.16,24.86,44.6440019617,10.2463853359,85.6897336857,27.3666894369,31.1950293888,40.2778280469,207.39,60.4510962851,13.5807937056,39.9645851856,38.83
2010-08-09,28.5646153514,11.00750141,34.4203447656,,28.0422643933,44.0435728133,47.8249847825,241.849178318,38.8147312222,29.52,26.4026049661,27.1314710562,36.0513834441,29.03,,21.3795937727,9.77640884301,28.5640206039,10.1747577886,27.8007870067,45.256687664,41.69,33.9128163869,18.6809585732,34.0909486875,41.15,26.2214712424,26.0996500449,28.475,10.4338996713,7.42,50.785803952,38.8542261916,43.6740873724,128.83,24.85,35.6133812356,16.46,36.2302502663,93.7642939064,54.348193018,66.6491652965,22.1507961713,42.57,60.1478501579,7.46,24.78,45.5754302199,10.2370619643,87.7951948745,27.3578926868,31.4364502907,40.5093098173,207.27,60.7062755853,13.5321518943,40.1594047898,39.25
2010-08-10,28.2197709004,10.7148491427,34.1126328009,,27.9676094465,44.5542982056,47.7896895908,235.275176917,38.7190577412,29.17,25.8830391091,27.1403288659,35.6975154237,28.6,,21.6222768218,9.6235330206,28.8986618495,10.2574793966,27.735351395,44.7380115622,41.71,32.7318945866,18.4567180733,34.2707532692,43.15,26.035628888,26.0149414801,28.16,10.1350348113,6.83,50.8405496982,39.1196239115,43.5993509662,130.0,24.02,34.973565935,15.99,36.0148170305,93.0236904625,52.1684784444,66.5885751463,21.8018884215,41.84,60.3123883498,7.34,24.39,44.7823328911,10.3116489367,88.7845079633,27.3227056866,31.091563288,40.824125025,206.83,60.3807019954,13.2597577512,41.0183821359,38.64
2010-08-11,27.0319733473,10.063461838,32.9001950598,,27.1744006368,43.6194110468,46.2631725488,226.016020013,38.2598250327,28.25,25.1902846331,26.4317040913,34.8689464003,27.92,,21.1525676946,9.39421928699,28.2851528993,9.75195845863,26.4359871066,43.4720902289,41.21,30.8179868415,17.7667473042,33.2638476118,42.39,24.9736725771,25.2902126472,27.5,9.85375023715,6.49,48.9883186163,38.0845728039,42.2447536038,125.89,23.26,33.8831764792,15.24,34.9657508387,89.9735736476,50.7217652318,65.2642475761,20.6582463527,41.3,59.7639277101,7.14,23.99,41.3886140888,10.2277385928,86.6283127699,26.2582989293,29.910325304,39.7778274229,204.56,57.723317559,12.8317098121,40.3985015769,37.48
2010-08-12,26.371021483,10.129544608,33.1105964031,,27.2023962418,43.6194110468,46.739657637,224.534554909,37.7527555836,28.08,24.4455735715,27.1048976271,34.5237093072,27.45,,20.917713131,9.47830098932,28.1656381687,9.73357587907,26.2677241052,42.7863828401,41.53,30.2153095089,17.4821343619,33.1289941755,43.93,24.9736725771,23.7560464167,28.345,9.80979952244,6.57,49.9554934669,37.8368682653,42.8706710058,126.56,23.11,33.9282338947,15.86,34.8158842399,89.5058241041,49.9984086256,64.6583460734,20.1784981967,40.47,59.5171204222,7.17,23.77,41.1949507876,10.097211391,85.7996573622,26.1175509284,29.6947709273,39.0278264868,206.5,56.9313817998,12.7052411028,40.5578994349,37.55
2010-08-13,26.1985992575,10.0445810465,32.7568591446,,27.0997456899,43.3337510816,47.1367285439,225.090104323,37.1691473498,28.01,24.3070226763,26.6177180946,34.3424598333,28.12,,21.59096288,9.20312450898,28.3010881967,9.76114974841,26.3051158833,41.9863908864,41.73,29.865105113,17.4735097273,33.2728378409,44.22,24.867476946,23.4736845337,28.12,9.81858966538,6.49,50.2018493251,37.3326125975,42.7492243457,124.69,22.68,33.9372453778,15.2,34.5723510168,88.9308819569,50.5095806273,65.5066081772,19.7859769782,38.94,59.3708642516,6.63,23.11,40.7615138753,10.1345048772,86.4000097494,26.0559736779,29.4361056754,38.6389371126,207.86,57.0545718068,12.8706232611,40.4782005059,37.08
2010-08-16,26.0165980195,10.0068194636,32.5648679188,,26.7917940344,43.5761292339,47.2249665232,227.034527273,37.2265514384,27.36,24.5581461738,26.6088602849,34.5841257985,27.66,,21.9902156381,9.33306895803,28.4684088195,9.79791490754,26.0433734367,42.0567198494,42.43,29.2868606453,17.3786387466,32.9491895938,43.89,24.7258827712,23.6336896007,28.86,9.85375023715,6.62,49.344165967,37.6333966801,43.0108017674,126.07,22.8,33.9102109285,15.35,34.4131177556,89.0673089071,50.0948561731,65.6970343637,20.0137362038,40.98,60.2666832965,7.05,23.15,40.8998448048,10.1438282488,86.4338324191,26.1268742866,29.4619722006,38.4630109671,207.0,56.6674032134,12.8317098121,40.2656700285,37.17
2010-08-17,28.047348675,10.3372333139,33.1342665543,,27.5196797657,43.8791019242,48.13381771,232.312246708,37.9441025455,27.96,24.9478205665,27.3972053467,34.8257917636,27.91,,21.8962738126,9.41715066035,28.4923117656,10.0460797317,26.2770720497,42.6845640692,42.98,29.6614979061,17.6287531503,33.6684079206,44.39,24.9913718489,24.0384082996,28.99,10.0119728101,6.63,49.2346744745,39.3850216313,44.2906627235,128.86,23.37,31.5852482871,14.99,35.0687841254,90.6264740521,51.1654239504,66.4068046954,20.5128681236,40.36,60.5866186697,6.95,22.61,42.5413718342,10.1717983635,88.9705326466,26.5345527863,30.0569022801,38.6481963834,210.07,58.0664897213,12.8511665366,40.6553092371,38.03
2010-08-18,28.2006128754,10.3183525224,33.2789174778,,27.4916841607,43.4809092455,48.0014607411,229.997457482,37.9441025455,28.1,26.0475682972,27.3348985119,34.7135897084,28.23,,21.5987913654,9.81462779861,28.0620587356,10.0185058623,26.4920747737,42.4988636661,42.98,29.9954137255,17.6201285157,33.7403297532,44.05,25.09756748,24.2737098687,28.88,10.0031826672,6.57,49.3989117132,39.5619534446,44.8605278208,129.65,23.82,32.4143047329,15.96,35.0687841254,90.4608127554,50.3552645513,66.6751325038,20.5177140646,40.98,60.8791310109,7.02,23.49,42.9010322507,10.2557087074,89.2072913345,26.4547896016,30.0827688053,38.6019000293,212.4,58.0752890075,12.9581785214,40.5844657446,39.38
2010-08-19,27.3385017481,10.063461838,32.8594297995,,27.2210599785,42.6931802506,47.0484905646,225.738245306,37.2169840903,27.69,25.6925316282,26.9076516449,34.0490083042,27.63,,21.2230240637,10.0133663677,27.7592880848,9.72438458929,25.4731488209,41.1724322159,42.32,28.952944826,17.1954426833,33.0121211974,45.01,24.8143791305,24.0007600485,28.375,9.98560238127,6.42,48.103262385,38.4384364304,44.3653991297,127.57,23.42,32.1439602397,15.47,34.6191843289,89.4083762826,48.2237737515,65.4287065554,20.1009631412,40.59,60.5591956377,6.91,23.23,41.4900567704,10.265032079,87.9473968882,26.0914239823,29.3585060998,37.9259732598,211.0,56.8609875101,12.6663276538,39.8406090737,38.56
2010-08-20,27.3576597731,9.97849827649,32.827869598,,27.0624182165,42.7104929758,47.2161427253,223.238272942,36.7577513817,27.92,25.6492344735,27.1657799604,34.0058536676,28.11,,21.24650952,9.97514741214,27.7433527874,9.55894137321,25.3422775976,41.2343323502,42.19,28.6434618714,17.0827709319,32.6884729504,47.86,24.5577396887,24.0948806762,27.825,9.74826852185,6.25,47.7565393253,38.1553455292,44.3093468251,127.76,23.42,32.7927870233,15.9,34.5723510168,88.2195128595,46.969955634,64.9266738817,20.1881900787,40.72,60.5591956377,6.93,22.68,40.3004107772,10.3116489367,88.3194462549,25.7014706347,29.1515738982,37.7407878435,213.07,56.8433889376,12.52040222,39.4686807383,38.34
2010-08-23,26.7829190216,9.78969036208,32.3229063739,,26.7068262759,43.0913729293,47.1896713315,216.386496834,36.3559227617,27.82,25.900357971,26.9966614088,33.7037712112,27.36,,21.6535907636,9.9216408743,27.9744145998,9.6140891119,25.3796693756,40.8806172968,42.37,28.5375861238,16.9787662382,32.5356390559,46.73,24.6993338635,23.8313429188,28.08,9.72189809303,6.14,47.4006919746,38.2261182545,43.8515863371,126.6,23.23,32.9820281686,15.95,34.5817176792,87.1768211688,45.3303473264,64.6496903376,19.7520553914,41.36,60.8151439362,6.8,22.52,39.2490957134,10.1531516203,87.8205618768,26.4016141451,28.7721981953,37.2222686778,213.61,55.6994817299,12.52040222,39.6457894695,38.3
2010-08-24,26.2081782701,9.49703809475,31.5509964455,,26.0798615386,42.8316820519,46.6602434557,207.497706206,35.580967566,27.93,25.389451545,26.596117471,33.4966289553,27.41,,21.9510732108,9.5470951094,28.213444061,9.43945460605,24.9496639277,39.9698010343,42.23,27.9104759265,16.987433296,32.0861276017,45.61,24.3541980624,23.6336896007,27.73,9.36805284852,5.99,46.5886300716,37.3237660069,43.1789586813,124.53,23.49,31.6663516351,15.5,34.2538844943,85.2473543019,44.6262802297,63.9139527986,19.5630636936,41.49,60.7420158509,6.74,22.1,37.377017135,10.0226244186,87.228665157,26.1268742866,28.2203789911,36.6389346165,209.88,53.6140508974,12.2966498882,38.9639208545,36.75
2010-08-25,26.5242856834,9.54424007335,31.9402389307,,26.1266499518,43.1259983797,47.1102571501,203.516268738,35.6670736989,27.48,25.3115166664,26.8008399281,33.6002000832,27.52,,21.8727883563,10.3038304303,28.1497028713,9.58651524256,25.2861899304,40.6241738831,42.58,28.0163516741,17.299447377,32.2929028707,46.82,24.6196871401,24.0384082996,28.22,9.47420642187,6.13,47.3003247731,37.6510898614,44.0571114542,126.85,23.5,32.2385808123,15.57,34.1695845325,84.4482821651,45.0892284577,63.6629364618,19.6502906311,42.94,60.5866186697,6.82,22.61,37.626012808,10.2463853359,88.8775203049,26.0205233736,27.8754919884,36.8518978452,210.5,53.4644630318,12.3161066127,39.1056078394,37.43
2010-08-26,26.3518634579,9.44983611614,31.5970217393,,25.8646348377,42.8489947771,47.1543761398,201.108887943,35.5331308255,27.38,25.2678911637,26.6762262586,33.4448433914,27.4,,21.7240471327,10.0745166967,28.0461234382,9.55894137321,25.1085789845,40.4650021091,42.96,27.6824358547,17.2041097411,32.3468442452,46.42,24.2568520673,23.3889759689,27.97,9.31497606184,5.87,46.4700142881,37.3237660069,44.0010591495,124.86,22.98,31.9216284729,15.31,33.9728846215,85.0622034409,45.2917683074,63.6715921976,19.8877417386,42.32,60.5866186697,6.59,22.14,37.1925758958,10.0505945333,87.6176258586,25.6660203304,27.7289150123,36.7870829495,211.46,53.9572230597,12.1312677298,38.4768718438,36.67
2010-08-27,26.7829190216,9.74248838348,31.7732328644,,25.9488539815,43.1433111048,47.9485179535,209.534720725,35.5905349141,27.98,25.4947437778,27.1746809368,33.9713299583,28.38,,22.1311283762,10.2961866392,28.4524735221,9.74276716885,25.547932377,42.2866346341,43.75,28.6678947362,17.4121191284,33.276974049,47.26,24.9471236693,24.0384082996,28.76,9.45651415965,6.08,47.5193077581,38.6684477876,44.2439524697,126.64,23.24,32.5917562763,15.43,34.8158842399,87.6738050588,45.7257822712,64.4159854723,20.3190304848,42.77,60.9888231388,6.75,22.79,38.5021086945,10.0226244186,87.8121062094,26.2420877756,28.4445555428,37.8796769057,214.65,55.5762917229,12.2966498882,38.7425349406,37.0
2010-08-30,26.5147066709,9.67640561343,31.8889536033,,25.8459194724,42.8403384145,47.1455523418,204.164409721,35.3035144712,27.79,24.7618353324,27.1924828895,33.51389081,27.53,,21.6144483363,9.97514741214,28.0222204921,9.55894137321,25.09923104,41.0928463289,43.25,27.690580143,17.3341156082,32.5184215876,46.19,24.2964841453,23.304267404,28.57,9.26189927516,5.78,47.1087146612,38.2438114358,43.4031678999,123.79,22.58,31.7314570692,15.17,34.0852845706,87.2645242082,44.7130830224,63.7927724981,19.979814617,43.2,60.6780287763,6.54,22.25,37.5891245602,9.88277384533,86.9834508017,25.6571577543,28.0996685401,36.9352312826,211.03,54.6435673843,11.985342296,38.2554859299,35.96
2010-08-31,25.8345967816,9.64808442627,31.967854107,,25.5277582624,42.7104929758,47.1808475336,209.280146639,35.0164940284,27.7,24.3255803054,27.4239082758,33.3240104088,27.73,,21.9745586672,9.66175197621,28.213444061,9.4118807367,24.9777077612,41.782590683,43.07,27.633570125,17.7154661516,33.0150928421,46.07,24.5995217318,23.2007347136,28.235,9.17343796403,5.61,46.5703814895,38.553442109,43.7768499309,124.83,22.56,31.3330026996,15.33,33.9447846342,87.5568676729,44.3562270966,64.0784117779,19.7326716275,42.49,60.1478501579,6.49,21.3,37.5522363123,9.95736081775,88.9705326466,25.7900963955,28.2124489325,36.9167127409,209.78,53.7900366216,12.1215393676,37.6798825536,35.97
2010-09-01,27.0990264349,9.93129629789,32.9186051773,,26.173438365,43.5155346958,48.1955842955,223.139143016,35.781881876,28.85,24.8665365389,27.9045610012,33.9799608856,28.83,,22.6164944743,9.96750362102,28.7711794702,9.79791490754,26.0994611038,43.8341379927,44.15,29.042531997,18.4521660649,33.9181314866,47.65,25.5531988424,24.0948806762,28.995,9.47420642187,5.76,47.9846466014,40.4731522829,44.1411899111,132.49,23.21,33.1260473628,16.22,34.8065175775,90.1002558157,47.0567584267,64.7016247521,21.2736808558,43.39,60.5134905844,6.57,21.87,40.0237489183,10.1717983635,91.743991562,25.9762104932,29.3055511975,38.0278252388,214.09,54.8107538224,12.8608948988,38.4945827169,37.31
2010-09-02,27.9802955873,10.2239485652,33.1605667222,,26.2763728742,43.8098510236,48.1161701142,225.836531573,36.3463554136,29.42,25.4685684762,28.0736795527,34.2561505601,29.32,,22.2798695998,10.5178565817,28.5719882526,10.0460797317,26.5575103853,44.2320674278,44.85,29.2542834922,18.8161824927,33.9723138052,50.09,25.5086344915,24.8101974462,29.06,9.54497547077,5.93,47.911652273,40.8447090907,44.6923709069,135.21,23.88,31.8401264427,16.52,35.4059839728,88.9698610855,48.4552478655,66.8136242758,21.6419723695,44.67,60.4677855311,6.74,21.81,40.6139608839,10.265032079,91.6171565507,26.5168276341,29.7306465227,37.8518990933,216.94,55.7786753058,12.9290449854,38.9639208545,38.49
2010-09-03,28.5933523889,10.2711505438,34.0284722636,,26.2763728742,43.9223837371,48.7426597672,225.650504776,36.9108289512,29.49,25.8175724978,28.483124467,34.5927567258,30.02,,22.4286108234,10.6401572396,28.7791471189,10.2390968171,26.8846884436,45.0456120506,44.61,29.8895379778,19.1541977471,34.9656563142,49.96,26.2216641069,25.2525643962,29.09,9.71305196192,6.09,48.2766239148,41.7736011103,45.0473688363,138.79,24.54,32.3200828425,17.38,35.9398837311,90.2561723302,50.2973960228,67.5493618148,22.199255581,45.38,60.9431180855,6.86,22.17,41.4255023367,10.45149951,93.3421127054,26.9776815903,30.2685222404,38.7037520083,218.45,56.8785860825,13.1432309716,39.1675958953,39.02
2010-09-07,27.7695573117,10.2522697524,33.9022314575,,26.2295844609,43.7059746726,47.8249847825,222.115995633,36.690779945,29.17,25.0148632481,27.9401649068,34.2475196327,29.49,,22.3072692989,10.2350363102,28.8189853625,10.1104187601,26.7070774977,44.1436386645,44.76,28.9692334025,18.7728472037,34.6134712428,50.5,25.579937453,25.0360869526,28.855,9.57151386411,5.95,47.911652273,41.0835670386,45.1874995979,137.22,23.92,31.3058353562,16.83,35.1999173994,88.0538515629,48.5680003471,66.9780832551,22.3979391607,45.17,60.1021451046,7.34,21.92,40.5770726361,10.2836788221,91.6932575575,26.5522779385,29.7653481819,37.1204166989,218.55,55.8050731645,12.8608948988,39.3004274437,38.65
2010-09-08,27.6258721239,10.4505180625,34.5742007479,,26.2482998262,43.6713492223,48.5573600107,227.975839739,36.480298287,29.31,25.1457397562,28.438619585,34.5237093072,30.07,,21.9898410627,10.3267618037,28.7472765241,10.1288013397,27.1744747238,44.3028104385,44.77,29.5474778702,18.8855189551,35.1462640431,50.51,25.9364522607,25.4690418397,29.515,9.3592067174,5.83,48.3039967879,41.5701295251,46.1123626246,139.14,23.9,31.2333891072,17.31,35.3872506479,89.6032719257,50.6162231586,67.332968421,22.7226172057,46.05,59.0417878677,7.43,21.97,41.4255023367,10.367589166,91.6340678855,26.9599564382,29.8781285743,37.1018981572,220.24,56.7553960755,13.0166665252,38.3086185492,39.23
2010-09-09,27.7120832366,10.601564394,34.5939258738,,26.4354534792,44.2253564275,49.0867878865,221.371888445,36.5568370717,32.86,25.1370146556,28.349609821,34.7500372048,30.38,,22.0136481804,10.280899057,28.9624030391,10.2115229477,27.5390445601,44.7449542552,44.92,29.5556221585,18.8595177817,35.1823855888,50.12,26.2484027175,24.7537250697,29.425,9.53612933966,5.86,49.0795615267,41.782447701,45.8601272537,140.38,23.45,31.0884966092,17.3,35.6495171959,90.3438753696,50.5099474467,67.471460193,22.4173229246,46.89,59.2611721236,7.21,21.98,40.835290371,10.45149951,89.9598457353,27.2878717532,29.9215056483,37.6759729478,217.26,55.8226717369,13.1432309716,38.1748905347,39.47
2010-09-10,27.6929252115,10.5449220197,34.6386361593,,26.6413224974,44.6148927436,49.0161975031,220.255727663,37.1404453055,32.2,24.3692058081,29.1239947675,34.9067257493,30.96,,22.05332671,10.9611964667,29.1854972028,10.156375209,27.9783979526,44.8952831529,43.08,29.6044878881,19.1715318627,35.40814525,49.5,26.6227432655,24.6690165048,30.32,9.44766802853,5.81,49.5905218252,41.7647545197,45.8414431522,142.44,23.35,31.5593972278,16.89,35.3778839855,91.3378431495,51.1186174331,67.471460193,22.2380231087,47.56,59.4348513262,7.01,22.53,42.0341584262,10.3769125376,90.5517424551,27.0042693186,30.0256106259,37.213009407,217.9,56.1746431854,13.1919096048,38.3977705589,40.35
2010-09-13,27.9036634871,10.8753358699,35.1159842071,,26.6693955453,44.5369854804,50.0132866692,218.767513287,37.3987637041,32.24,25.0672138513,29.0883908619,35.1765782427,31.96,,22.2834621812,11.2134415736,29.2412707438,10.2574793966,28.4551431232,46.1509715925,42.7,30.0687123199,19.5008800592,35.7874214806,50.84,26.9970838136,25.1019713919,29.935,9.53612933966,6.18,49.6361432804,42.6405669953,45.7760487967,145.07,23.5,32.1299114388,17.35,35.7525504826,92.1856391971,51.5147359957,68.1898862605,22.9770291066,47.88,59.306877177,6.85,22.93,43.9984576243,10.4794696247,92.1498635984,26.9599564382,30.7022929804,38.166714301,216.75,56.4826182029,13.5813386706,38.5760745782,41.15
2010-09-14,27.9419795372,10.8470146828,35.2501150635,,27.2214988216,44.5023600301,50.6133049285,222.581062625,37.5135718812,32.47,25.433668074,28.6255400893,35.2984471106,32.31,,22.3390121225,11.236372947,29.0181765801,10.285053266,28.5112307903,46.1951859742,42.49,29.425313546,19.37954125,35.8867557315,50.7,26.9792580733,26.0431776683,29.875,9.82805166639,6.27,49.7456347729,42.2778567781,45.5238134258,145.75,23.54,33.3614976721,18.33,35.4247172976,92.2830870186,50.8674202959,69.4276564732,22.9915715301,47.74,59.5087573097,4.13,23.05,43.1961382335,10.5820267117,92.5557356348,27.1194828076,30.6415650768,37.3889355525,218.27,55.2243202744,13.3184740512,39.2803754545,41.49
2010-09-15,28.1718758378,10.7903723084,35.534156877,,28.3069900087,44.7187690946,50.922137856,223.697223407,37.9249678493,32.76,25.2155405605,28.9637771923,35.8642668547,32.49,,22.0612624159,11.0299905868,28.8269530112,10.0920361806,28.3710116225,45.8856853025,42.88,29.4497464109,19.37954125,36.2931231215,51.54,27.1753412175,26.2031827353,30.035,9.7661287486,6.22,50.4573294744,41.9416863329,45.6639441874,145.45,23.57,33.1260473628,18.66,35.3778839855,91.8250822573,52.2779888359,70.4403775562,22.9479442596,48.66,61.6284987035,3.74,22.79,42.270374448,10.5260864824,94.348337129,27.7221379811,30.7716962988,37.8241212808,219.3,55.1979224158,13.3476812311,40.1986411539,41.67
2010-09-16,28.7753536269,10.6298855812,36.3691872085,,28.1946978169,44.6754872817,50.9927282395,230.487201498,38.1450168555,32.85,25.7215963918,29.5601426109,35.8033324207,32.73,,21.8708054741,11.2057977825,28.6835353345,10.0185058623,28.3242718999,45.8503137971,43.16,29.0832534384,19.2842036141,36.0493026875,52.26,27.4962045444,26.494956681,29.89,9.80151327305,6.15,50.2748436535,41.8974533796,45.1781575471,148.13,23.26,32.7275929932,18.74,35.4902839346,91.8932957324,52.2779888359,70.7606397791,22.7298079073,48.34,61.7569678788,3.74,23.14,42.1777980694,10.0226244186,93.4435807145,27.6157870682,30.9191783504,37.9259732598,218.89,55.0659331226,13.1919096048,40.1005739433,41.79
2010-09-17,29.2638832657,10.5449220197,36.2113862009,,28.2414862301,44.7014563694,51.0897900167,229.836107709,38.8051638741,32.78,26.096775715,28.82136157,35.9774308035,32.56,,21.7597055915,11.4121801428,28.58792355,10.0001232827,27.7727431731,45.7884136628,43.29,29.0262434204,19.2235342095,36.1215457791,52.38,27.6209847271,27.0126201331,30.035,9.74843648637,6.12,50.384335146,42.1274647368,46.0282841677,148.32,23.34,33.4429997022,19.4,35.7057171704,92.0687018112,52.3069731209,71.150147888,22.9527917341,49.1,62.1240226656,1.99,23.11,41.946357123,10.0878880195,92.7248489833,27.5360238834,31.3616245053,38.3056033632,220.88,55.3915067125,13.0458737051,40.1094891443,41.1
2010-09-20,29.723675867,10.7431703298,37.2449828002,,28.6719396319,45.2381508495,51.8839318304,231.510348882,39.7523313355,33.11,26.192751821,29.3287172246,36.5867751433,33.44,,21.9104840037,11.3816049783,28.9544353904,10.4596877718,28.5392746239,47.4066600321,43.93,29.8080950951,19.6482200419,36.6633689658,52.7,28.0844539771,27.1067407607,30.655,9.87228232195,6.09,51.0412841012,42.7998056272,46.7756482296,151.3,23.69,34.4753587507,19.7,36.3520168779,93.5791430454,53.5243130938,71.885885427,23.3939119131,51.66,62.169904514,1.86,23.67,42.0481911394,10.1904451066,94.906411179,28.1652667852,32.0036052005,39.9259757559,220.14,56.0690517509,13.3768884111,40.7781292167,41.96
2010-09-21,29.8386240173,10.5449220197,37.3159932536,,28.8123048716,45.1429308611,51.8045176491,229.278027318,39.7427639874,32.94,26.192751821,29.2397074606,36.3473898669,33.07,,21.8549340623,11.0605657512,28.6915029832,10.4596877718,29.025367739,47.008730597,43.85,29.8162393833,19.3882083078,36.4105181453,52.41,27.9240223137,26.7302582501,30.6,9.95189750197,6.17,50.8679225714,42.4017090474,47.1586723114,150.73,23.26,33.787119385,19.32,36.3426502154,93.618122174,53.8914473714,71.8426067482,23.1369957649,50.37,62.0781408173,1.78,23.0,40.8724711318,10.1997684781,92.3866222863,27.9614275353,31.7173165121,39.6111605482,217.02,56.5178153478,13.2892668712,42.258052577,41.96
