,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
435,2011-11-15 05:16:26,1321362986.0,anf,1.39,57.25,94.3312966735,1257.810059,22.1352709921,72.1960256813,outperform
436,2011-12-27 06:24:14,1324995854.0,anf,1.36,48.53,64.7318397828,1265.430054,22.8751841035,41.8566556792,outperform
437,2012-11-07 15:11:00,1352329860.0,anf,8.13,34.01,15.44467074,1394.530029,35.4109881535,-19.9663174135,underperform
438,2004-09-23 14:25:10,1095974710.0,ann,0.0,25.48,0.0,1108.359985,0.0,0.0,underperform
439,2004-10-13 23:19:29,1097734769.0,ann,0.0,22.08,-13.3437990581,1113.650024,0.477285274784,-13.8210843329,underperform
440,2005-02-07 11:27:26,1107804446.0,ann,0.0,22.91,-10.0863422292,1201.719971,8.42325483268,-18.5095970619,underperform
441,2005-04-19 08:16:27,1113923787.0,ann,0.0,23.85,-6.39717425432,1152.780029,4.00772714652,-10.4049014008,underperform
442,2008-12-10 08:28:26,1228926506.0,ann,0.01,5.25,-79.3956043956,899.23999,-18.8675157738,-60.5280886218,underperform
443,2011-08-18 09:21:16,1313684476.0,aon,53.53,46.41,0.0,1140.650024,0.0,0.0,underperform
444,2011-12-21 15:02:05,1324508525.0,aon,55.3,46.12,-0.624865330748,1243.719971,9.03607108503,-9.66093641577,underperform
445,2011-12-28 18:42:02,1325126522.0,aon,55.3,46.91,1.07735401853,1249.640015,9.55507725479,-8.47772323626,underperform
446,2004-05-12 19:41:03,1084416063.0,apa,0.319,40.16,0.0,1097.280029,0.0,0.0,underperform
447,2004-10-27 04:46:49,1098877609.0,apa,0.301,54.05,34.5866533865,1125.400024,2.56269997237,32.0239534141,outperform
448,2005-02-04 04:18:29,1107519509.0,apa,0.315,55.37,37.8735059761,1203.030029,9.63746693689,28.2360390392,outperform
449,2005-03-07 02:55:15,1110192915.0,apa,0.315,65.69,63.5707171315,1225.310059,11.6679449745,51.902772157,outperform
450,2007-02-20 18:33:15,1172025195.0,apa,0.153,68.27,69.9950199203,1459.680054,33.0271230153,36.967896905,outperform
451,2007-04-05 23:23:27,1175840607.0,apa,0.29,72.09,79.5069721116,1443.76001,31.5762587346,47.930713377,outperform
452,2008-01-23 20:36:27,1201149387.0,apa,0.331,88.76,121.015936255,1338.599976,21.9925580182,99.0233782368,outperform
453,2011-12-30 22:31:04,1325313064.0,apa,25.81,90.58,125.547808765,1257.599976,14.6106684495,110.937140315,outperform
454,2012-02-29 17:44:57,1330566297.0,apa,24.89,108.45,170.044820717,1365.680054,24.460485738,145.584334979,outperform
455,2012-06-07 09:06:44,1339085204.0,apa,26.5,83.59,108.142430279,1314.98999,19.8408751865,88.3015550924,outperform
456,2013-04-23 05:22:32,1366719752.0,apa,39.4,69.21,72.3356573705,1578.780029,43.8812324361,28.4544249345,outperform
457,2013-05-10 03:19:15,1368181155.0,apa,39.4,81.47,102.863545817,1633.699951,48.886328724,53.9772170927,outperform
458,2003-10-27 03:51:53,1067255513.0,apc,0.719,41.81,0.0,1031.130005,0.0,0.0,underperform
459,2007-05-01 11:54:25,1178045665.0,apc,1.542,46.66,11.6000956709,1486.300049,44.1428376434,-32.5427419726,underperform
460,2007-06-15 02:55:42,1181901342.0,apc,1.408,52.77,26.2138244439,1532.910034,48.6631197392,-22.4492952953,underperform
461,2007-07-18 00:00:46,1184742046.0,apc,1.408,52.46,25.4723750299,1546.170044,49.9490885245,-24.4767134946,underperform
462,2008-01-23 22:48:13,1201157293.0,apc,0.909,54.02,29.203539823,1338.599976,29.8187395875,-0.615199764537,underperform
463,2011-05-13 21:22:08,1305346928.0,apc,60.68,74.06,77.1346567807,1337.77002,29.73824964,47.3964071407,outperform
464,2011-08-18 03:29:58,1313663398.0,apc,59.18,72.78,74.0731882325,1140.650024,10.621358943,63.4518292895,outperform
465,2011-08-19 08:12:20,1313766740.0,apc,59.18,66.95,60.1291557044,1123.530029,8.96104502361,51.1681106808,outperform
466,2011-10-19 20:36:56,1319081816.0,apc,59.18,77.7,85.8407079646,1209.880005,17.3353504537,68.5053575109,outperform
467,2012-04-19 11:31:38,1334860298.0,apc,86.55,72.54,73.4991628797,1376.920044,33.5350573956,39.9641054841,outperform
468,2012-06-22 05:28:32,1340368112.0,apc,72.7,60.56,44.8457306864,1335.02002,29.4715519407,15.3741787457,outperform
469,2012-08-24 02:31:00,1345800660.0,apc,72.7,68.92,64.8409471418,1411.130005,36.8527729925,27.9881741494,outperform
470,2012-11-16 22:00:39,1353132039.0,apc,65.98,70.09,67.6393207367,1359.880005,31.8824976876,35.7568230491,outperform
471,2012-11-23 10:15:36,1353694536.0,apc,65.98,72.51,73.4274097106,1409.150024,36.6607524916,36.766657219,outperform
472,2013-05-16 15:24:29,1368743069.0,apc,66.12,88.94,112.724228653,1650.469971,60.0641978215,52.6600308319,outperform
473,2004-01-07 20:36:17,1073536577.0,apd,0.664,52.59,0.0,1126.329956,0.0,0.0,underperform
474,2004-09-30 16:49:17,1096588157.0,apd,0.579,54.2,3.06141852063,1114.579956,-1.04321117781,4.10462969844,outperform
475,2004-11-29 02:19:46,1101723586.0,apd,0.579,56.79,7.98630918426,1178.569946,4.63807161673,3.34823756752,outperform
476,2005-03-15 11:14:35,1110914075.0,apd,0.541,64.22,22.1144704316,1197.75,6.34095218897,15.7735182427,outperform
477,2005-12-08 20:13:48,1134101628.0,apd,0.558,60.91,15.8204981936,1255.839966,11.4984076655,4.32209052803,outperform
478,2006-06-27 20:28:39,1151465319.0,apd,0.564,62.19,18.2544209926,1239.199951,10.0210417381,8.23337925444,outperform
479,2007-02-20 18:33:26,1172025206.0,apd,0.616,77.74,47.8227799962,1459.680054,29.5961317751,18.2266482211,outperform
480,2007-07-12 08:34:18,1184254458.0,apd,0.628,82.34,56.5696900551,1547.699951,37.4108841513,19.1588059039,outperform
481,2008-01-23 19:25:40,1201145140.0,apd,0.669,83.62,59.0036128542,1338.599976,18.8461666024,40.1574462518,outperform
482,2011-07-21 11:46:56,1311274016.0,apd,72.72,94.13,78.9884008367,1343.800049,19.3078495197,59.6805513169,outperform
483,2012-11-06 21:25:11,1352265911.0,apd,75.54,79.75,51.6447993915,1428.390015,26.818079142,24.8267202495,outperform
484,2013-05-15 13:09:58,1368648598.0,apd,86.63,91.59,74.1585852824,1658.780029,47.2730100237,26.8855752587,outperform
485,2004-01-07 20:39:02,1073536742.0,aph,2.08,63.79,0.0,1126.329956,0.0,0.0,underperform
486,2004-05-21 16:30:26,1085182226.0,aph,1.476,31.14,-51.1835710926,1093.560059,-2.90944024222,-48.2741308504,underperform
487,2007-03-27 10:44:29,1175017469.0,aph,0.754,65.81,3.16664053927,1428.609985,26.8376089431,-23.6709684038,underperform
488,2007-04-04 22:42:08,1175751728.0,aph,0.754,34.14,-46.4806395987,1439.369995,27.792924918,-74.2735645167,underperform
489,2013-04-22 03:37:09,1366627029.0,aph,67.07,72.78,14.0931180436,1562.5,38.7248906661,-24.6317726225,underperform
490,2004-11-23 18:50:38,1101264638.0,apol,0.034,75.67,0.0,1176.939941,0.0,0.0,underperform
491,2005-01-26 07:59:07,1106755147.0,apol,0.0,77.4,2.28624289679,1174.069946,-0.243852290165,2.53009518695,outperform
492,2005-03-08 20:47:43,1110343663.0,apol,0.0,76.22,0.726840227303,1219.430054,3.61021930855,-2.88337908125,underperform
493,2005-04-13 19:34:15,1113446055.0,apol,0.0,74.99,-0.898638826483,1173.790039,-0.267634897098,-0.631003929385,underperform
494,2005-05-27 09:09:06,1117210146.0,apol,0.0,77.8,2.81485397119,1198.780029,1.85566716186,0.959186809327,outperform
495,2005-09-28 17:36:43,1127954203.0,apol,0.0,66.57,-12.0259019426,1216.890015,3.39440209379,-15.4203040364,underperform
496,2011-07-07 23:20:31,1310106031.0,apol,14.72,48.89,-35.3905114312,1353.219971,14.9778271481,-50.3683385793,underperform
497,2011-11-08 15:29:15,1320794955.0,apol,48.15,47.56,-37.1481432536,1275.920044,8.40995360527,-45.5580968589,underperform
498,2013-02-06 13:12:36,1360185156.0,apol,9.59,19.79,-73.846967094,1512.119995,28.47894292,-102.325910014,underperform
499,2013-04-22 02:44:26,1366623866.0,apol,8.8,17.38,-77.0318488172,1562.5,32.7595356032,-109.79138442,underperform
500,2003-11-03 14:16:55,1067897815.0,arg,1.073,19.15,0.0,1059.02002,0.0,0.0,underperform
501,2004-07-23 14:03:28,1090616608.0,arg,0.996,22.48,17.3890339426,1086.199951,2.56651720333,14.8225167392,outperform
502,2004-08-25 20:14:18,1093490058.0,arg,0.922,21.95,14.6214099217,1104.959961,4.3379671897,10.283442732,outperform
503,2004-10-20 01:31:34,1098261094.0,arg,0.922,23.81,24.3342036554,1103.660034,4.21521908528,20.1189845701,outperform
504,2004-12-10 07:06:13,1102691173.0,arg,1.08,25.5,33.1592689295,1188.0,12.1791824105,20.980086519,outperform
505,2005-02-24 02:30:29,1109241029.0,arg,1.086,23.83,24.4386422977,1200.199951,13.3311862225,11.1074560751,outperform
506,2005-03-17 18:20:52,1111112452.0,arg,1.086,24.96,30.3394255875,1190.209961,12.3878622238,17.9515633637,outperform
507,2007-02-27 17:00:22,1172624422.0,arg,0.878,41.56,117.023498695,1399.040039,32.1070435477,84.9164551468,outperform
508,2007-06-11 10:05:02,1181581502.0,arg,1.25,41.72,117.859007833,1509.119995,42.5015548809,75.357452952,outperform
509,2013-04-23 04:48:02,1366717682.0,arg,128.28,96.24,402.558746736,1578.780029,49.0793374237,353.479409313,outperform
510,2013-05-09 12:21:27,1368127287.0,arg,169.67,98.67,415.248041775,1626.670044,53.6014440973,361.646597678,outperform
511,2003-11-20 22:54:07,1069397647.0,arna,0.0,6.51,0.0,1033.650024,0.0,0.0,underperform
512,2004-10-14 00:44:55,1097739895.0,arna,0.0,4.7,-27.8033794163,1103.290039,6.73729148,-34.5406708963,underperform
513,2006-06-23 06:22:31,1151068951.0,arna,0.043,11.05,69.7388632873,1244.5,20.3985847341,49.3402785531,outperform
514,2007-03-07 03:17:51,1173266271.0,arna,0.09,11.79,81.1059907834,1391.969971,34.6654997998,46.4404909836,outperform
515,2012-06-25 18:51:20,1340675480.0,arna,195.57,9.07,39.3241167435,1313.719971,27.095239249,12.2288774945,outperform
516,2013-03-19 09:59:23,1363712363.0,arna,75.49,7.88,21.044546851,1548.339966,49.7934436269,-28.7488967759,underperform
517,2013-05-07 07:34:15,1367937255.0,arna,92.31,7.52,15.5145929339,1625.959961,57.3027546314,-41.7881616974,underperform
518,2004-08-10 05:04:43,1092139483.0,aro,0.0,28.95,0.0,1079.040039,0.0,0.0,underperform
519,2005-01-24 16:39:03,1106613543.0,aro,0.0,26.31,-9.11917098446,1163.75,7.85049283977,-16.9696638242,underperform
520,2005-04-05 08:05:12,1112713512.0,aro,0.0,32.17,11.1226252159,1181.390015,9.48528064768,1.63734456821,outperform
521,2004-08-20 21:58:02,1093064282.0,ati,3.925,18.57,0.0,1098.349976,0.0,0.0,underperform
522,2006-06-16 09:27:04,1150475224.0,ati,0.621,64.35,246.526655897,1251.540039,13.9472906038,232.579365293,outperform
523,2007-05-17 06:45:00,1179409500.0,ati,0.321,113.55,511.470113086,1512.75,37.7293242641,473.740788821,outperform
524,2007-06-18 21:13:43,1182226423.0,ati,0.321,109.12,487.614431879,1531.050049,39.3954643288,448.218967551,outperform
525,2007-10-24 03:58:00,1193223480.0,ati,0.287,93.62,404.146472806,1515.880005,38.0142976395,366.132175166,outperform
526,2008-01-23 22:50:36,1201157436.0,ati,0.255,66.87,260.096930533,1338.599976,21.8737201484,238.223210385,outperform
527,2008-12-31 23:18:51,1230794331.0,ati,0.218,25.53,37.4798061389,903.25,-17.7630063516,55.2428124906,outperform
528,2011-11-08 00:58:58,1320742738.0,ati,57.31,49.62,167.205169628,1275.920044,16.1669842837,151.038185345,outperform
529,2011-12-29 01:38:25,1325151505.0,ati,57.31,47.36,155.035002693,1263.02002,14.9924930667,140.042509626,outperform
530,2012-02-28 21:23:56,1330493036.0,ati,58.58,43.83,136.025848142,1372.180054,24.9310405593,111.094807583,outperform
531,2012-09-18 18:14:10,1348017250.0,ati,56.12,34.01,83.1448572967,1459.319946,32.8647496597,50.280107637,outperform
532,2013-05-14 22:40:19,1368596419.0,ati,56.96,29.09,56.6505115778,1650.339966,50.2562937189,6.39421785892,outperform
